title,price,bedrooms,area,link,image,description
,2700,,"258 Clinton Ave APT 1F, Brooklyn, NY 11205",https://www.zillow.com/homedetails/258-Clinton-Ave-APT-1F-Brooklyn-NY-11205/2095840165_zpid/,,
,4300,,"398 Pacific Street # Fl 3rd, Brooklyn, NY 11217",https://www.zillow.com/homedetails/398-Pacific-Street-FL-3RD-Brooklyn-NY-11217/2096956131_zpid/,,
,2667,,"1910 3rd Ave APT 4FS, New York, NY 10029",https://www.zillow.com/homedetails/1910-3rd-Ave-APT-4FS-New-York-NY-10029/2097138886_zpid/,,
,3450,,"61 W 10th St APT 3C, New York, NY 10011",https://www.zillow.com/homedetails/61-W-10th-St-APT-3C-New-York-NY-10011/2098963738_zpid/,,
,6495,6,"330 E 6th St, New York, NY",https://www.zillow.com/b/330-e-6th-st-new-york-ny-24FZ/,,
,4000,,"348 E 51st St APT 1, New York, NY 10022",https://www.zillow.com/homedetails/348-E-51st-St-APT-1-New-York-NY-10022/2108028354_zpid/,,
,3200,,"13 E 117th St Fl 3, New York, NY 10035",https://www.zillow.com/homedetails/13-E-117th-St-FL-3-New-York-NY-10035/2109357120_zpid/,,
,2700,,"235 W 103rd St APT 5C, New York, NY 10025",https://www.zillow.com/homedetails/235-W-103rd-St-APT-5C-New-York-NY-10025/2110315357_zpid/,,
,4795,4,"1675 York Ave, New York, NY",https://www.zillow.com/b/1675-york-ave-new-york-ny-ChcfGn/,,
,5795,,"90 Thompson St APT A2, New York, NY 10012",https://www.zillow.com/homedetails/90-Thompson-St-APT-A2-New-York-NY-10012/2114520121_zpid/,,
,3450,0,"330 E 46th St, New York, NY",https://www.zillow.com/b/330-e-46th-st-new-york-ny-5XjKmg/,,
,4950,,"29 W 69th St APT 4F, New York, NY 10023",https://www.zillow.com/homedetails/29-W-69th-St-APT-4F-New-York-NY-10023/2116288561_zpid/,,
,5750,,"110 3rd Ave APT 2C, New York, NY 10003",https://www.zillow.com/homedetails/110-3rd-Ave-APT-2C-New-York-NY-10003/2116610226_zpid/,,
,5250,,"305 W 18th St APT 1F, New York, NY 10011",https://www.zillow.com/homedetails/305-W-18th-St-APT-1F-New-York-NY-10011/2117060717_zpid/,,
,5900,,"116 Avenue C APT 5, New York, NY 10009",https://www.zillow.com/homedetails/116-Avenue-C-APT-5-New-York-NY-10009/2121495087_zpid/,,
,4750,0,"145 4th Ave, New York, NY",https://www.zillow.com/b/145-4th-ave-new-york-ny-6R38/,,
,3795,0,"140 Waverly Pl, New York, NY",https://www.zillow.com/b/140-waverly-pl-new-york-ny-25kk/,,
,4600,,"326 E 35th St APT 25, New York, NY 10016",https://www.zillow.com/homedetails/326-E-35th-St-APT-25-New-York-NY-10016/2127596551_zpid/,,
,4900,4,"240 Riverside Blvd, New York, NY",https://www.zillow.com/b/240-riverside-blvd-new-york-ny-ChqcvZ/,,
,3695,0,"40 Broad St, New York, NY",https://www.zillow.com/b/40-broad-st-new-york-ny-5Xj5jz/,,
,2700,2,"44-14 Douglaston Pkwy, Little Neck, NY",https://www.zillow.com/b/44-14-douglaston-pkwy-little-neck-ny-CpLvjy/,,
,3800,,"33-30 70th St #2, Jackson Heights, NY 11372",https://www.zillow.com/homedetails/33-30-70th-St-2-Jackson-Heights-NY-11372/461521215_zpid/,,
,4475,4,"36 India St, Brooklyn, NY",https://www.zillow.com/b/36-india-st-brooklyn-ny-Cp8fDc/,,
,4800,,"187 Kent Ave #203, Brooklyn, NY 11249",https://www.zillow.com/homedetails/187-Kent-Ave-203-Brooklyn-NY-11249/461521257_zpid/,,
,4248,,"371 Humboldt St APT 509, Brooklyn, NY 11211",https://www.zillow.com/homedetails/371-Humboldt-St-APT-509-Brooklyn-NY-11211/2081084214_zpid/,,
,3750,,"215 E 10th St APT 17, New York, NY 10003",https://www.zillow.com/homedetails/215-E-10th-St-APT-17-New-York-NY-10003/2105029038_zpid/,,
,7900,,"157 E 57th St APT 6A, New York, NY 10022",https://www.zillow.com/homedetails/157-E-57th-St-APT-6A-New-York-NY-10022/2116336097_zpid/,,
,5400,,"184 Kent Ave APT A407, Brooklyn, NY 11249",https://www.zillow.com/homedetails/184-Kent-Ave-APT-A407-Brooklyn-NY-11249/300082698_zpid/,,
,3047,,"88-06 Parsons Blvd #207, Jamaica, NY 11432",https://www.zillow.com/homedetails/88-06-Parsons-Blvd-207-Jamaica-NY-11432/461521256_zpid/,,
,3650,,"11 Cornelia St #F7, New York, NY 10014",https://www.zillow.com/homedetails/11-Cornelia-St-F7-New-York-NY-10014/461521258_zpid/,,
,2938,,"162-20 89th Ave #602, Jamaica, NY 11432",https://www.zillow.com/homedetails/162-20-89th-Ave-602-Jamaica-NY-11432/461521264_zpid/,,
,2795,,"200 Linden Blvd #5I, Brooklyn, NY 11226",https://www.zillow.com/homedetails/200-Linden-Blvd-5I-Brooklyn-NY-11226/2067393532_zpid/,,
,3200,,"1930 Bedford Ave #4L, Brooklyn, NY 11225",https://www.zillow.com/homedetails/1930-Bedford-Ave-4L-Brooklyn-NY-11225/2073545447_zpid/,,
,3095,,"313 52nd St #3R, Brooklyn, NY 11220",https://www.zillow.com/homedetails/313-52nd-St-3R-Brooklyn-NY-11220/2073613194_zpid/,,
,2700,,"339 E 90th St APT 3C, New York, NY 10128",https://www.zillow.com/homedetails/339-E-90th-St-APT-3C-New-York-NY-10128/2088520047_zpid/,,
,1700,,"310 94th St #12, Brooklyn, NY 11209",https://www.zillow.com/homedetails/310-94th-St-12-Brooklyn-NY-11209/2090996237_zpid/,,
,2200,,"329 93rd St APT A3, Brooklyn, NY 11209",https://www.zillow.com/homedetails/329-93rd-St-APT-A3-Brooklyn-NY-11209/2101984549_zpid/,,
,3095,,"305 Clarkson Ave APT 10, Brooklyn, NY 11226",https://www.zillow.com/homedetails/305-Clarkson-Ave-APT-10-Brooklyn-NY-11226/2103197322_zpid/,,
,5000,,"67135 Burns St, Forest Hills, NY 11375",https://www.zillow.com/homedetails/67135-Burns-St-Forest-Hills-NY-11375/32004233_zpid/,,
,5500,,"1 Manhattan Sq Unit 40E, New York, NY 10002",https://www.zillow.com/homedetails/1-Manhattan-Sq-UNIT-40E-New-York-NY-10002/461520546_zpid/,,
,9700,,"43 W 27th St APT 8R, New York, NY 10001",https://www.zillow.com/homedetails/43-W-27th-St-APT-8R-New-York-NY-10001/2088941281_zpid/,,
,28000,,"460 W 44th St #3, New York, NY 10036",https://www.zillow.com/homedetails/460-W-44th-St-3-New-York-NY-10036/2056237195_zpid/,,
,4500,,"670 Pacific St #606, Brooklyn, NY 11217",https://www.zillow.com/homedetails/670-Pacific-St-606-Brooklyn-NY-11217/2058498279_zpid/,,
,3100,3,"1066 Jefferson Ave, Brooklyn, NY","https://www.zillow.com/b/building/40.687786,-73.91635_ll/",,
,3400,,"481 12th St APT 1B, Brooklyn, NY 11215",https://www.zillow.com/homedetails/481-12th-St-APT-1B-Brooklyn-NY-11215/59996351_zpid/,,
,7000,,"817 W End Ave APT 1A, New York, NY 10025",https://www.zillow.com/homedetails/817-W-End-Ave-APT-1A-New-York-NY-10025/83936308_zpid/,,
,4400,0,"228 N 7th St, Brooklyn, NY",https://www.zillow.com/b/228-n-7th-st-brooklyn-ny-9PN7nb/,,
,2390,0,"2011A Fulton St, Brooklyn, NY","https://www.zillow.com/b/building/40.621944,-73.965546_ll/",,
,3999,3,"103A Patchen Ave, Brooklyn, NY",https://www.zillow.com/b/103a-patchen-ave-brooklyn-ny-B6H2bF/,,
,4499,,"235 Marion St #1E, Brooklyn, NY 11233",https://www.zillow.com/homedetails/235-Marion-St-1E-Brooklyn-NY-11233/461520556_zpid/,,
,4000,,"1398 Putman Ave #2R, Brooklyn, NY 11237",https://www.zillow.com/homedetails/1398-Putman-Ave-2R-Brooklyn-NY-11237/461520724_zpid/,,
,3430,0,"225 E 95th St, New York, NY",https://www.zillow.com/b/225-e-95th-st-new-york-ny-4fDJ/,,
,3400,,"248 Himrod St #2D, Brooklyn, NY 11237",https://www.zillow.com/homedetails/248-Himrod-St-2D-Brooklyn-NY-11237/2076719972_zpid/,,
,14000,,"4 W 22nd St APT 10, New York, NY 10010",https://www.zillow.com/homedetails/4-W-22nd-St-APT-10-New-York-NY-10010/2078379438_zpid/,,
,5250,5,"247 N 7th St, Brooklyn, NY",https://www.zillow.com/apartments/brooklyn-ny/247-7th-st/5vGPd9/,,
,3550,,"328 E 66th St APT 22, New York, NY 10065",https://www.zillow.com/homedetails/328-E-66th-St-APT-22-New-York-NY-10065/2102347088_zpid/,,
,3795,,"350 E 65th St APT 16, New York, NY 10065",https://www.zillow.com/homedetails/350-E-65th-St-APT-16-New-York-NY-10065/2119060548_zpid/,,
,6195,,"228 Mott St APT 3A, New York, NY 10012",https://www.zillow.com/homedetails/228-Mott-St-APT-3A-New-York-NY-10012/2122086928_zpid/,,
,3100,,"165 Stuyvesant Ave APT 3, Brooklyn, NY 11221",https://www.zillow.com/homedetails/165-Stuyvesant-Ave-APT-3-Brooklyn-NY-11221/2122896963_zpid/,,
,4700,,"100 Gold St APT 3F, Brooklyn, NY 11201",https://www.zillow.com/homedetails/100-Gold-St-APT-3F-Brooklyn-NY-11201/112505313_zpid/,,
,3995,0,"540 W 49th St, New York, NY",https://www.zillow.com/b/540-west-new-york-ny-3H5G/,,
,4600,4,"301 W 53rd St, New York, NY",https://www.zillow.com/b/301-w-53rd-st-new-york-ny-9gfp4G/,,
,2750,,"1965 Pacific St #2D, Brooklyn, NY 11233",https://www.zillow.com/homedetails/1965-Pacific-St-2D-Brooklyn-NY-11233/351595497_zpid/,,
,3400,,"856 Hancock St #1B, Brooklyn, NY 11233",https://www.zillow.com/homedetails/856-Hancock-St-1B-Brooklyn-NY-11233/443411612_zpid/,,
,3650,,"35 E 38th St APT 9F, New York, NY 10016",https://www.zillow.com/homedetails/35-E-38th-St-APT-9F-New-York-NY-10016/447038306_zpid/,,
,3399,,"272 Sumpter St #2B, Brooklyn, NY 11233",https://www.zillow.com/homedetails/272-Sumpter-St-2B-Brooklyn-NY-11233/461520553_zpid/,,
,4499,,"203 Van Buren St #3A, Brooklyn, NY 11221",https://www.zillow.com/homedetails/203-Van-Buren-St-3A-Brooklyn-NY-11221/461520561_zpid/,,
,3200,3,"209 Malcolm X Blvd, Brooklyn, NY",https://www.zillow.com/b/209-malcolm-x-blvd-brooklyn-ny-CpYwJQ/,,
,2600,,"762 Tompkins Ave Floor 1, Staten Island, NY 10305",https://www.zillow.com/homedetails/762-Tompkins-Ave-FLOOR-1-Staten-Island-NY-10305/2079586968_zpid/,,
,2200,2,"4750 Bedford Ave, Brooklyn, NY",https://www.zillow.com/b/4750-bedford-avenue-brooklyn-ny-CkBP28/,,
,2500,,"2131 27th St APT C3, Long Island City, NY 11105",https://www.zillow.com/homedetails/2131-27th-St-APT-C3-Long-Island-City-NY-11105/2111832743_zpid/,,
,2995,,"324 E 66th St #1, New York, NY 10065",https://www.zillow.com/homedetails/324-E-66th-St-1-New-York-NY-10065/2120366937_zpid/,,
,5000,,"656 Vanderbilt Ave #2F, Brooklyn, NY 11238",https://www.zillow.com/homedetails/656-Vanderbilt-Ave-2F-Brooklyn-NY-11238/461520537_zpid/,,
,3105,0,"363 Bond St, Brooklyn, NY",https://www.zillow.com/apartments/brooklyn-ny/363-bond-street/3DTS/,,
,3500,3,"319 Marion St, Brooklyn, NY",https://www.zillow.com/b/319-marion-st-brooklyn-ny-97dSCT/,,
,3195,,"1820 Linden St #2L, Ridgewood, NY 11385",https://www.zillow.com/homedetails/1820-Linden-St-2L-Ridgewood-NY-11385/349791383_zpid/,,
,4350,,"177 Greenpoint Ave #6, Brooklyn, NY 11222",https://www.zillow.com/homedetails/177-Greenpoint-Ave-6-Brooklyn-NY-11222/440200386_zpid/,,
,3950,,"386 Sterling Pl #1, Brooklyn, NY 11238",https://www.zillow.com/homedetails/386-Sterling-Pl-1-Brooklyn-NY-11238/461520158_zpid/,,
,2895,,"99 Seeley St #4A, Brooklyn, NY 11218",https://www.zillow.com/homedetails/99-Seeley-St-4A-Brooklyn-NY-11218/461520373_zpid/,,
,3450,,"409 W 48th St APT 3FW, New York, NY 10036",https://www.zillow.com/homedetails/409-W-48th-St-APT-3FW-New-York-NY-10036/2110380672_zpid/,,
,2400,,"3915 62nd St APT 42, Woodside, NY 11377",https://www.zillow.com/homedetails/3915-62nd-St-APT-42-Woodside-NY-11377/2125376801_zpid/,,
,4250,,"150 W 56th St APT 3409, New York, NY 10019",https://www.zillow.com/homedetails/150-W-56th-St-APT-3409-New-York-NY-10019/439732944_zpid/,,
,3750,0,"99 John St, New York, NY",https://www.zillow.com/b/99-john-deco-lofts-new-york-ny-5Xj6R9/,,
,3925,0,"244 W 72nd St, New York, NY",https://www.zillow.com/b/244-w-72nd-st-new-york-ny-Ch7CgB/,,
,4200,,"185 Hester St APT 1R, New York, NY 10013",https://www.zillow.com/homedetails/185-Hester-St-APT-1R-New-York-NY-10013/2086825635_zpid/,,
,4328,0,"435 W 31st St, New York, NY",https://www.zillow.com/b/435-w-31st-st-new-york-ny-ChHQrp/,,
,5790,,"70 W 45th St #33D, New York, NY 10036",https://www.zillow.com/homedetails/70-W-45th-St-33D-New-York-NY-10036/2080060034_zpid/,,
,15500,,"83 Mercer St Fl 2, New York, NY 10012",https://www.zillow.com/homedetails/83-Mercer-St-FL-2-New-York-NY-10012/2108926871_zpid/,,
,8495,,"336 E 18th St APT C4, New York, NY 10003",https://www.zillow.com/homedetails/336-E-18th-St-APT-C4-New-York-NY-10003/2061531141_zpid/,,
,3250,0,"155 E 34th St, New York, NY",https://www.zillow.com/b/135-n-11th-st-brooklyn-ny-Chyg3K/,,
,3850,0,"157 E 72nd St, New York, NY",https://www.zillow.com/b/157-e-72nd-st-new-york-ny-6pXC/,,
,3800,,"26-38 28th St #2A, Astoria, NY 11102",https://www.zillow.com/homedetails/26-38-28th-St-2A-Astoria-NY-11102/2078708683_zpid/,,
,3500,,"3540 30th St APT 1J, Astoria, NY 11106",https://www.zillow.com/homedetails/3540-30th-St-APT-1J-Astoria-NY-11106/117440014_zpid/,,
,7495,,"410 E 13th St #Penthouse 6e, New York, NY 10009",https://www.zillow.com/homedetails/410-E-13th-St-PENTHOUSE-6E-New-York-NY-10009/461519315_zpid/,,
,2835,,"242 Parkside Ave #1B, Brooklyn, NY 11226",https://www.zillow.com/homedetails/242-Parkside-Ave-1B-Brooklyn-NY-11226/2082894307_zpid/,,
,3700,,"408 8th Ave Ste 205, New York, NY 10001",https://www.zillow.com/homedetails/408-8th-Ave-STE-205-New-York-NY-10001/2100685861_zpid/,,
,2799,,"2614 Jackson Ave APT 10B, Long Island City, NY 11101",https://www.zillow.com/homedetails/2614-Jackson-Ave-APT-10B-Long-Island-City-NY-11101/2100907495_zpid/,,
,3399,3,"663 Greene Ave, Brooklyn, NY",https://www.zillow.com/b/663-greene-ave-brooklyn-ny-3cRy/,,
,2740,2,"2366 Bedford Ave, Brooklyn, NY",https://www.zillow.com/b/2366-bedford-ave-brooklyn-ny-CfSBgF/,,
,3995,3,"752 W End Ave, New York, NY",https://www.zillow.com/b/the-paris-new-york-ny-2JLh/,,
,2650,,"407 W 39th St APT 5B, New York, NY 10018",https://www.zillow.com/homedetails/407-W-39th-St-APT-5B-New-York-NY-10018/2115349373_zpid/,,
,3777,,"1508 E 98th St #2, Brooklyn, NY 11236",https://www.zillow.com/homedetails/1508-E-98th-St-2-Brooklyn-NY-11236/453223257_zpid/,,
,3575,3,"3510 Glenwood Rd, Brooklyn, NY",https://www.zillow.com/b/3510-glenwood-rd-brooklyn-ny-57fj/,,
,2800,0,"25 Bruckner Blvd, Bronx, NY",https://www.zillow.com/b/25-bruckner-blvd-bronx-ny-CkCjZZ/,,
,2350,,"218-05 Hillside Ave #1, Queens Village, NY 11427",https://www.zillow.com/homedetails/218-05-Hillside-Ave-1-Queens-Village-NY-11427/402713457_zpid/,,
,3304,3,"308 E 109th St, New York, NY",https://www.zillow.com/b/308-e-109th-st-new-york-ny-2GtP/,,
,2000,,"13235 Sanford Ave APT 203, Flushing, NY 11355",https://www.zillow.com/homedetails/13235-Sanford-Ave-APT-203-Flushing-NY-11355/123983720_zpid/,,
,3250,,"105 Gates Ave #8, Brooklyn, NY 11238",https://www.zillow.com/homedetails/105-Gates-Ave-8-Brooklyn-NY-11238/461518802_zpid/,,
,4500,4,"242 6th St, Brooklyn, NY",https://www.zillow.com/b/242-6th-st-brooklyn-ny-3Ljy/,,
,2200,,"59-81 58th Ave Floor 2, Maspeth, NY 11378",https://www.zillow.com/homedetails/59-81-58th-Ave-FLOOR-2-Maspeth-NY-11378/2058301519_zpid/,,
,3200,,"787 Saint Nicholas Ave #3A, New York, NY 10031",https://www.zillow.com/homedetails/787-Saint-Nicholas-Ave-3A-New-York-NY-10031/2069570593_zpid/,,
,3250,0,"241 W 75th St, New York, NY",https://www.zillow.com/b/241-w-75th-st-new-york-ny-2B9N/,,
,2550,,"9876 Queens Blvd APT 6N, Rego Park, NY 11374",https://www.zillow.com/homedetails/9876-Queens-Blvd-APT-6N-Rego-Park-NY-11374/2069637444_zpid/,,
,2550,,"253 Jefferson Ave #3, Brooklyn, NY 11216",https://www.zillow.com/homedetails/253-Jefferson-Ave-3-Brooklyn-NY-11216/2077632655_zpid/,,
,3200,,"34-56 73rd St #5F, Jackson Heights, NY 11372",https://www.zillow.com/homedetails/34-56-73rd-St-5F-Jackson-Heights-NY-11372/461518064_zpid/,,
,3950,0,"35 W 33rd St, New York, NY",https://www.zillow.com/b/35-w-33rd-st-new-york-ny-5b8D/,,
,7995,,"124 Ridge St #Penthouse 8, New York, NY 10002",https://www.zillow.com/homedetails/124-Ridge-St-PENTHOUSE-8-New-York-NY-10002/461518062_zpid/,,
,3250,,"881 Lexington Ave APT 502, Brooklyn, NY 11221",https://www.zillow.com/homedetails/881-Lexington-Ave-APT-502-Brooklyn-NY-11221/2057752063_zpid/,,
,3625,0,"180 Ashland Pl, Brooklyn, NY",https://www.zillow.com/b/98-dekalb-ave-brooklyn-ny-CnhWRX/,,
,21100,,"216 W 123rd St #1A, New York, NY 10027",https://www.zillow.com/homedetails/216-W-123rd-St-1A-New-York-NY-10027/2053518393_zpid/,,
,3740,0,"400 W 113th St, New York, NY",https://www.zillow.com/b/400-w-113th-st-new-york-ny-CkCVHQ/,,
,4100,0,"1 Irving Pl, New York, NY",https://www.zillow.com/b/zeckendorf-towers-new-york-ny-5Xwp/,,
,3500,,"1628 2nd Ave APT 4B, New York, NY 10028",https://www.zillow.com/homedetails/1628-2nd-Ave-APT-4B-New-York-NY-10028/2099740112_zpid/,,
,4850,,"360 Smith St APT 2D, Brooklyn, NY 11231",https://www.zillow.com/homedetails/360-Smith-St-APT-2D-Brooklyn-NY-11231/2118608419_zpid/,,
,3995,0,"110 Greenwich St, New York, NY",https://www.zillow.com/b/110-greenwich-st-new-york-ny-ChZ35n/,,
,2500,,"515 W 169th St #4B, New York, NY 10032",https://www.zillow.com/homedetails/515-W-169th-St-4B-New-York-NY-10032/447029183_zpid/,,
,2395,,"32-26 71st St #1B, East Elmhurst, NY 11370",https://www.zillow.com/homedetails/32-26-71st-St-1B-East-Elmhurst-NY-11370/461517907_zpid/,,
,2750,,"239 W 20th St APT 5, New York, NY 10011",https://www.zillow.com/homedetails/239-W-20th-St-APT-5-New-York-NY-10011/461517909_zpid/,,
,7995,,"304 8th Ave #4, New York, NY 10001",https://www.zillow.com/homedetails/304-8th-Ave-4-New-York-NY-10001/2054532612_zpid/,,
,3208,3,"27-15 Astoria Blvd, Astoria, NY",https://www.zillow.com/b/2715-astoria-blvd-astoria-ny-CqLx6k/,,
,2395,,"56 Bennett Ave APT 4G, New York, NY 10033",https://www.zillow.com/homedetails/56-Bennett-Ave-APT-4G-New-York-NY-10033/2087661509_zpid/,,
,3400,,"465 W 131st St APT 11, New York, NY 10027",https://www.zillow.com/homedetails/465-W-131st-St-APT-11-New-York-NY-10027/2118776062_zpid/,,
,3850,,"144 Sullivan St APT 23, New York, NY 10012",https://www.zillow.com/homedetails/144-Sullivan-St-APT-23-New-York-NY-10012/2130019535_zpid/,,
,4400,0,"322 W 57th St, New York, NY",https://www.zillow.com/b/the-sheffield-new-york-ny-5Xj5jJ/,,
,4500,,"149 W 14th St APT 2, New York, NY 10011",https://www.zillow.com/homedetails/149-W-14th-St-APT-2-New-York-NY-10011/2081796002_zpid/,,
,31100,,"459 W 44th St, New York, NY 10036",https://www.zillow.com/homedetails/459-W-44th-St-New-York-NY-10036/143119054_zpid/,,
,30500,,"10 E 14th St #6A, New York, NY 10003",https://www.zillow.com/homedetails/10-E-14th-St-6A-New-York-NY-10003/455981869_zpid/,,
,9100,,"189 Conover St #2A, Brooklyn, NY 11231",https://www.zillow.com/homedetails/189-Conover-St-2A-Brooklyn-NY-11231/455601206_zpid/,,
,3995,0,"233 50th Ave, Long Island City, NY",https://www.zillow.com/apartments/long-island-city-ny/jasper/Cmp9ML/,,
,7000,,"121 Decatur St #2A, Brooklyn, NY 11216",https://www.zillow.com/homedetails/121-Decatur-St-2A-Brooklyn-NY-11216/455012601_zpid/,,
,5500,,"548 W 142nd St APT 2, New York, NY 10031",https://www.zillow.com/homedetails/548-W-142nd-St-APT-2-New-York-NY-10031/2085902163_zpid/,,
,6000,6,"350 E 52nd St, New York, NY",https://www.zillow.com/b/350-e-52nd-st-new-york-ny-ChjFT8/,,
,6500,,"136 E 56th St APT 16D, New York, NY 10022",https://www.zillow.com/homedetails/136-E-56th-St-APT-16D-New-York-NY-10022/244857609_zpid/,,
,3200,,"934 40th St APT 2F, Brooklyn, NY 11219",https://www.zillow.com/homedetails/934-40th-St-APT-2F-Brooklyn-NY-11219/446075681_zpid/,,
,2750,,"80-08 135th St #603, Jamaica, NY 11435",https://www.zillow.com/homedetails/80-08-135th-St-603-Jamaica-NY-11435/2076752282_zpid/,,
,2172,,"8224 135th St APT 3G, Briarwood, NY 11435",https://www.zillow.com/homedetails/8224-135th-St-APT-3G-Briarwood-NY-11435/2091390088_zpid/,,
,3500,,"203 W 91st St APT 1B, New York, NY 10024",https://www.zillow.com/homedetails/203-W-91st-St-APT-1B-New-York-NY-10024/2109683802_zpid/,,
,6475,6,"20 W 64th St, New York, NY",https://www.zillow.com/apartments/new-york-ny/one-lincoln-plaza/2CwS/,,
,3995,0,"550 W 45th St, New York, NY",https://www.zillow.com/apartments/manhattan-ny/gotham-west/5XmBQy/,,
,7395,,"330 E 63rd St APT 6J, New York, NY 10065",https://www.zillow.com/homedetails/330-E-63rd-St-APT-6J-New-York-NY-10065/2094309042_zpid/,,
,3950,0,"210 W 89th St, New York, NY",https://www.zillow.com/b/210-w-89th-st-new-york-ny-CkB9GV/,,
,3200,,"209 45th Rd Floor 2, Bayside, NY 11361",https://www.zillow.com/homedetails/209-45th-Rd-FLOOR-2-Bayside-NY-11361/461456903_zpid/,,
,6000,,"41 E 7th St APT 23, New York, NY 10003",https://www.zillow.com/homedetails/41-E-7th-St-APT-23-New-York-NY-10003/461535044_zpid/,,
,4750,,"530 W 47th St Penthouse D, New York, NY 10036",https://www.zillow.com/homedetails/530-W-47th-St-PENTHOUSE-D-New-York-NY-10036/2080214822_zpid/,,
,4795,0,"535 W 23rd St, New York, NY",https://www.zillow.com/b/535-w-23rd-st-new-york-ny-5XjKmr/,,
,3400,,"438 Madison St #2, Brooklyn, NY 11221",https://www.zillow.com/homedetails/438-Madison-St-2-Brooklyn-NY-11221/2105686931_zpid/,,
,5295,5,"151 Rivington St, New York, NY",https://www.zillow.com/b/151-rivington-st-new-york-ny-CpYzzm/,,
,3300,,"214-14 36th Ave #4, Bayside, NY 11361",https://www.zillow.com/homedetails/214-14-36th-Ave-4-Bayside-NY-11361/457192198_zpid/,,
,1856,,"3800 Cannon Pl Unit 3A, Bronx, NY 10463",https://www.zillow.com/homedetails/3800-Cannon-Pl-UNIT-3A-Bronx-NY-10463/461534375_zpid/,,
,4800,,"155 S 2nd St APT 7, Brooklyn, NY 11211",https://www.zillow.com/homedetails/155-S-2nd-St-APT-7-Brooklyn-NY-11211/2105127731_zpid/,,
,2100,0,"64 Wadsworth Ter, New York, NY",https://www.zillow.com/b/64-wadsworth-ter-new-york-ny-CkBRyv/,,
,2800,,"320 E 34th St APT 1A, New York, NY 10016",https://www.zillow.com/homedetails/320-E-34th-St-APT-1A-New-York-NY-10016/2114880320_zpid/,,
,3995,3,"432 E 13th St, New York, NY",https://www.zillow.com/b/432-e-13th-st-new-york-ny-CkBHK8/,,
,5495,5,"47 E 1st St, New York, NY",https://www.zillow.com/b/47-e-1st-st-new-york-ny-ChfqvH/,,
,3622,0,"29-59 Northern Blvd, Long Island City, NY",https://www.zillow.com/b/29-59-northern-blvd-long-island-city-ny-CkChfm/,,
,5200,5,"10 W End Ave, New York, NY",https://www.zillow.com/b/10-w-end-ave-new-york-ny-CpYzwt/,,
,30500,,"471 Washington St #4B1, New York, NY 10013",https://www.zillow.com/homedetails/471-Washington-St-4B1-New-York-NY-10013/461517453_zpid/,,
,3000,3,"1092 Hancock St, Brooklyn, NY",https://www.zillow.com/b/1092-hancock-st-brooklyn-ny-97cdYc/,,
,2500,,"686 Hancock St #3E, Brooklyn, NY 11233",https://www.zillow.com/homedetails/686-Hancock-St-3E-Brooklyn-NY-11233/461517452_zpid/,,
,5400,5,"251 W 92nd St, New York, NY",https://www.zillow.com/b/251-w-92nd-st-new-york-ny-ChfHf4/,,
,4500,,"240 E 79th St #D, Manhattan, NY 10075",https://www.zillow.com/homedetails/240-E-79th-St-D-Manhattan-NY-10075/299808958_zpid/,,
,3000,3,"453 43rd St, Brooklyn, NY",https://www.zillow.com/b/453-43rd-st-brooklyn-ny-5gq88B/,,
,2495,2,"40 Shore Blvd, Brooklyn, NY",https://www.zillow.com/b/40-shore-blvd-brooklyn-ny-5YDb27/,,
,2853,,"2316 Beaumont Ave APT 3B, Bronx, NY 10458",https://www.zillow.com/homedetails/2316-Beaumont-Ave-APT-3B-Bronx-NY-10458/89067552_zpid/,,
,2599,2,"26-25 3rd St, Astoria, NY",https://www.zillow.com/b/26-24-4th-st-astoria-ny-Cr3pqQ/,,
,3850,3,"1459 Bushwick Ave, Brooklyn, NY",https://www.zillow.com/b/1459-bushwick-ave-brooklyn-ny-3wvD/,,
,3950,0,"250 Ashland Pl, Brooklyn, NY",https://www.zillow.com/b/250-ashland-pl-brooklyn-ny-Ch2Yx7/,,
,5295,5,"400 W 55th St, New York, NY",https://www.zillow.com/b/the-nicole-manhattan-ny-29SJ/,,
,3795,0,"16 Dupont St, Brooklyn, NY",https://www.zillow.com/b/16-dupont-st-brooklyn-ny-Cmp9G9/,,
,2299,,"1160 Rogers Ave #4F, Brooklyn, NY 11226",https://www.zillow.com/homedetails/1160-Rogers-Ave-4F-Brooklyn-NY-11226/2078043492_zpid/,,
,4335,,"330 W 45th St APT 4D, New York, NY 10036",https://www.zillow.com/homedetails/330-W-45th-St-APT-4D-New-York-NY-10036/2092821639_zpid/,,
,3499,,"266 Himrod St APT 2L, Brooklyn, NY 11237",https://www.zillow.com/homedetails/266-Himrod-St-APT-2L-Brooklyn-NY-11237/2102562898_zpid/,,
,3926,,"816 Prospect Pl APT 4B, Brooklyn, NY 11216",https://www.zillow.com/homedetails/816-Prospect-Pl-APT-4B-Brooklyn-NY-11216/2112068097_zpid/,,
,5000,,"1170 Halsey St #2, Brooklyn, NY 11207",https://www.zillow.com/homedetails/1170-Halsey-St-2-Brooklyn-NY-11207/461517256_zpid/,,
,2750,2,"536 W 142nd St, New York, NY",https://www.zillow.com/b/536-w-142nd-st-new-york-ny-9PMK4d/,,
